,name,family_index,per_family_instance_index,run_name,run_type,repetitions,repetition_index,threads,iterations,real_time,cpu_time,time_unit,dataset_bytes,dataset_elem_count,hashfn_bits_per_key,hashfn_bytes,items_per_second,label,hashfn,dataset,order
44,PresortedBuildTime<RankHash>/100000000/3,3,14,PresortedBuildTime<RankHash>/100000000/3,iteration,1,0,1,1,2279663015.1569843,2277830469.0000367,ns,800000000.0,100000000.0,32.00000192,400000024.0,43901423.46453896,RankHash:fb,RankHash,fb,2
49,UnorderedBuildTime<RankHash>/100000000/0,4,4,UnorderedBuildTime<RankHash>/100000000/0,iteration,1,0,1,1,8664207652.21119,8658350960.999996,ns,800000000.0,100000000.0,32.00000192,400000024.0,11549543.377305012,RankHash:seq,RankHash,seq,2
54,UnorderedBuildTime<RankHash>/100000000/2,4,9,UnorderedBuildTime<RankHash>/100000000/2,iteration,1,0,1,1,8690523553.63965,8684785350.99996,ns,800000000.0,100000000.0,32.00000192,400000024.0,11514389.355458979,RankHash:uniform,RankHash,uniform,2
59,UnorderedBuildTime<RankHash>/100000000/3,4,14,UnorderedBuildTime<RankHash>/100000000/3,iteration,1,0,1,1,8705162394.791842,8699417611.999933,ns,800000000.0,100000000.0,32.00000192,400000024.0,11495022.363572992,RankHash:fb,RankHash,fb,2
359,LookupTime<RankHash>/100000000/0,1,6,LookupTime<RankHash>/100000000/0,iteration,1,0,1,1115978,589.479257385803,588.9996299210147,ns,800000000.0,100000000.0,32.00000192,400000024.0,,RankHash:seq,RankHash,seq,2
366,LookupTime<RankHash>/100000000/2,1,13,LookupTime<RankHash>/100000000/2,iteration,1,0,1,1111185,589.4293299760311,588.9617345446723,ns,800000000.0,100000000.0,32.00000192,400000024.0,,RankHash:uniform,RankHash,uniform,2
373,LookupTime<RankHash>/100000000/3,1,20,LookupTime<RankHash>/100000000/3,iteration,1,0,1,1110916,595.6312275590568,595.1561675230614,ns,800000000.0,100000000.0,32.00000192,400000024.0,,RankHash:fb,RankHash,fb,2
380,LookupTime<RankHash>/100000000/4,1,27,LookupTime<RankHash>/100000000/4,iteration,1,0,1,1110193,590.1044380419652,589.6019097579673,ns,800000000.0,100000000.0,32.00000192,400000024.0,,RankHash:osm,RankHash,osm,2
60,PresortedBuildTime<RecSplit>/100/0,6,0,PresortedBuildTime<RecSplit>/100/0,iteration,1,0,1,638,1094421.4097711733,1093974.9858934132,ns,800.0,100.0,2.24,28.0,143.27549892214535,RecSplit_leaf12_bucket9:seq,RecSplit_leaf12_bucket9,seq,3
65,PresortedBuildTime<RecSplit>/100/2,6,5,PresortedBuildTime<RecSplit>/100/2,iteration,1,0,1,3301,211064.89476688844,210974.12693128915,ns,800.0,100.0,2.16,27.0,143.59035768516532,RecSplit_leaf12_bucket9:uniform,RecSplit_leaf12_bucket9,uniform,3
70,PresortedBuildTime<RecSplit>/100/3,6,10,PresortedBuildTime<RecSplit>/100/3,iteration,1,0,1,3014,238460.500359377,238361.4661578395,ns,800.0,100.0,2.16,27.0,139.19406046032074,RecSplit_leaf12_bucket9:fb,RecSplit_leaf12_bucket9,fb,3
75,UnorderedBuildTime<RecSplit>/100/0,7,0,UnorderedBuildTime<RecSplit>/100/0,iteration,1,0,1,644,1085255.0954691002,1084771.9829203212,ns,800.0,100.0,2.24,28.0,143.14483186370757,RecSplit_leaf12_bucket9:seq,RecSplit_leaf12_bucket9,seq,3
80,UnorderedBuildTime<RecSplit>/100/2,7,5,UnorderedBuildTime<RecSplit>/100/2,iteration,1,0,1,3306,211295.46555168182,211212.77162736122,ns,800.0,100.0,2.16,27.0,143.2111971484565,RecSplit_leaf12_bucket9:uniform,RecSplit_leaf12_bucket9,uniform,3
85,UnorderedBuildTime<RecSplit>/100/3,7,10,UnorderedBuildTime<RecSplit>/100/3,iteration,1,0,1,3013,238195.90305771655,238075.53368760017,ns,800.0,100.0,2.16,27.0,139.40748803580462,RecSplit_leaf12_bucket9:fb,RecSplit_leaf12_bucket9,fb,3
409,LookupTime<RecSplit>/100/0,3,0,LookupTime<RecSplit>/100/0,iteration,1,0,1,12812407,52.77228702383001,52.72608386540297,ns,800.0,100.0,2.24,28.0,,RecSplit_leaf12_bucket9:seq,RecSplit_leaf12_bucket9,seq,3
416,LookupTime<RecSplit>/100/2,3,7,LookupTime<RecSplit>/100/2,iteration,1,0,1,13331700,54.91470696093332,54.88378601372466,ns,800.0,100.0,2.16,27.0,,RecSplit_leaf12_bucket9:uniform,RecSplit_leaf12_bucket9,uniform,3
423,LookupTime<RecSplit>/100/3,3,14,LookupTime<RecSplit>/100/3,iteration,1,0,1,13153084,54.86942093365524,54.845231810247554,ns,800.0,100.0,2.24,28.0,,RecSplit_leaf12_bucket9:fb,RecSplit_leaf12_bucket9,fb,3
430,LookupTime<RecSplit>/100/4,3,21,LookupTime<RecSplit>/100/4,iteration,1,0,1,12954477,53.912636675949614,53.8879710077877,ns,800.0,100.0,2.24,28.0,,RecSplit_leaf12_bucket9:osm,RecSplit_leaf12_bucket9,osm,3
410,LookupTime<RecSplit>/1000/0,3,1,LookupTime<RecSplit>/1000/0,iteration,1,0,1,11506776,62.97826723404306,62.90987545078053,ns,8000.0,1000.0,2.2,275.0,,RecSplit_leaf12_bucket9:seq,RecSplit_leaf12_bucket9,seq,3
417,LookupTime<RecSplit>/1000/2,3,8,LookupTime<RecSplit>/1000/2,iteration,1,0,1,11685862,59.92895798238012,59.89893308674959,ns,8000.0,1000.0,2.176,272.0,,RecSplit_leaf12_bucket9:uniform,RecSplit_leaf12_bucket9,uniform,3
424,LookupTime<RecSplit>/1000/3,3,15,LookupTime<RecSplit>/1000/3,iteration,1,0,1,11593603,63.22494281173847,63.19484538148397,ns,8000.0,1000.0,2.24,280.0,,RecSplit_leaf12_bucket9:fb,RecSplit_leaf12_bucket9,fb,3
431,LookupTime<RecSplit>/1000/4,3,22,LookupTime<RecSplit>/1000/4,iteration,1,0,1,11615433,60.335308452277005,60.308624826746794,ns,8000.0,1000.0,2.16,270.0,,RecSplit_leaf12_bucket9:osm,RecSplit_leaf12_bucket9,osm,3
61,PresortedBuildTime<RecSplit>/10000/0,6,1,PresortedBuildTime<RecSplit>/10000/0,iteration,1,0,1,9,79194923.65585433,79166048.88888893,ns,80000.0,10000.0,2.2096,2762.0,14035.19724308304,RecSplit_leaf12_bucket9:seq,RecSplit_leaf12_bucket9,seq,3
66,PresortedBuildTime<RecSplit>/10000/2,6,6,PresortedBuildTime<RecSplit>/10000/2,iteration,1,0,1,9,77691402.4932517,77657745.55552222,ns,80000.0,10000.0,2.1976,2747.0,14307.795097099626,RecSplit_leaf12_bucket9:uniform,RecSplit_leaf12_bucket9,uniform,3
71,PresortedBuildTime<RecSplit>/10000/3,6,11,PresortedBuildTime<RecSplit>/10000/3,iteration,1,0,1,10,70912598.25974703,70877414.40000173,ns,80000.0,10000.0,2.1752,2719.0,14108.8668155476,RecSplit_leaf12_bucket9:fb,RecSplit_leaf12_bucket9,fb,3
76,UnorderedBuildTime<RecSplit>/10000/0,7,1,UnorderedBuildTime<RecSplit>/10000/0,iteration,1,0,1,9,81387839.1765886,81345754.11117516,ns,80000.0,10000.0,2.2096,2762.0,13659.116240935657,RecSplit_leaf12_bucket9:seq,RecSplit_leaf12_bucket9,seq,3
81,UnorderedBuildTime<RecSplit>/10000/2,7,6,UnorderedBuildTime<RecSplit>/10000/2,iteration,1,0,1,7,75460090.96716131,75432547.42852566,ns,80000.0,10000.0,2.1976,2747.0,18938.39565639803,RecSplit_leaf12_bucket9:uniform,RecSplit_leaf12_bucket9,uniform,3
86,UnorderedBuildTime<RecSplit>/10000/3,7,11,UnorderedBuildTime<RecSplit>/10000/3,iteration,1,0,1,10,70810034.12604332,70777228.00004266,ns,80000.0,10000.0,2.1752,2719.0,14128.838162458089,RecSplit_leaf12_bucket9:fb,RecSplit_leaf12_bucket9,fb,3
411,LookupTime<RecSplit>/10000/0,3,2,LookupTime<RecSplit>/10000/0,iteration,1,0,1,9721629,72.42638295543927,72.38995974851868,ns,80000.0,10000.0,2.2096,2762.0,,RecSplit_leaf12_bucket9:seq,RecSplit_leaf12_bucket9,seq,3
418,LookupTime<RecSplit>/10000/2,3,9,LookupTime<RecSplit>/10000/2,iteration,1,0,1,9729461,71.81787390225533,71.77629346587484,ns,80000.0,10000.0,2.212,2765.0,,RecSplit_leaf12_bucket9:uniform,RecSplit_leaf12_bucket9,uniform,3
425,LookupTime<RecSplit>/10000/3,3,16,LookupTime<RecSplit>/10000/3,iteration,1,0,1,9701297,74.14758732242291,74.11180608129436,ns,80000.0,10000.0,2.1864,2733.0,,RecSplit_leaf12_bucket9:fb,RecSplit_leaf12_bucket9,fb,3
432,LookupTime<RecSplit>/10000/4,3,23,LookupTime<RecSplit>/10000/4,iteration,1,0,1,9749116,72.00525648595871,71.97250304530192,ns,80000.0,10000.0,2.2272,2784.0,,RecSplit_leaf12_bucket9:osm,RecSplit_leaf12_bucket9,osm,3
412,LookupTime<RecSplit>/100000/0,3,3,LookupTime<RecSplit>/100000/0,iteration,1,0,1,9520306,73.22608290492626,73.14841665801956,ns,800000.0,100000.0,2.22072,27759.0,,RecSplit_leaf12_bucket9:seq,RecSplit_leaf12_bucket9,seq,3
419,LookupTime<RecSplit>/100000/2,3,10,LookupTime<RecSplit>/100000/2,iteration,1,0,1,9510284,73.35362591124316,73.31841478131318,ns,800000.0,100000.0,2.20552,27569.0,,RecSplit_leaf12_bucket9:uniform,RecSplit_leaf12_bucket9,uniform,3
426,LookupTime<RecSplit>/100000/3,3,17,LookupTime<RecSplit>/100000/3,iteration,1,0,1,9677496,73.48348599595802,73.44527014018188,ns,800000.0,100000.0,2.21888,27736.0,,RecSplit_leaf12_bucket9:fb,RecSplit_leaf12_bucket9,fb,3
433,LookupTime<RecSplit>/100000/4,3,24,LookupTime<RecSplit>/100000/4,iteration,1,0,1,9611799,73.17755213722971,73.14572870253815,ns,800000.0,100000.0,2.21864,27733.0,,RecSplit_leaf12_bucket9:osm,RecSplit_leaf12_bucket9,osm,3
62,PresortedBuildTime<RecSplit>/1000000/0,6,2,PresortedBuildTime<RecSplit>/1000000/0,iteration,1,0,1,1,7797622984.275222,7794565401.9999895,ns,8000000.0,1000000.0,2.218464,277308.0,128294.51655424078,RecSplit_leaf12_bucket9:seq,RecSplit_leaf12_bucket9,seq,3
67,PresortedBuildTime<RecSplit>/1000000/2,6,7,PresortedBuildTime<RecSplit>/1000000/2,iteration,1,0,1,1,7763557612.895966,7760470121.999787,ns,8000000.0,1000000.0,2.219792,277474.0,128858.1728013033,RecSplit_leaf12_bucket9:uniform,RecSplit_leaf12_bucket9,uniform,3
72,PresortedBuildTime<RecSplit>/1000000/3,6,12,PresortedBuildTime<RecSplit>/1000000/3,iteration,1,0,1,1,7750305300.578475,7747155383.000063,ns,8000000.0,1000000.0,2.218992,277374.0,129079.63640362058,RecSplit_leaf12_bucket9:fb,RecSplit_leaf12_bucket9,fb,3
77,UnorderedBuildTime<RecSplit>/1000000/0,7,2,UnorderedBuildTime<RecSplit>/1000000/0,iteration,1,0,1,1,7784654250.368476,7781454431.999919,ns,8000000.0,1000000.0,2.218464,277308.0,128510.6799427712,RecSplit_leaf12_bucket9:seq,RecSplit_leaf12_bucket9,seq,3
82,UnorderedBuildTime<RecSplit>/1000000/2,7,7,UnorderedBuildTime<RecSplit>/1000000/2,iteration,1,0,1,1,7753677146.50929,7750502613.9997425,ns,8000000.0,1000000.0,2.219792,277474.0,129023.89042404795,RecSplit_leaf12_bucket9:uniform,RecSplit_leaf12_bucket9,uniform,3
87,UnorderedBuildTime<RecSplit>/1000000/3,7,12,UnorderedBuildTime<RecSplit>/1000000/3,iteration,1,0,1,1,7764598365.873098,7761479333.001262,ns,8000000.0,1000000.0,2.218992,277374.0,128841.41760811894,RecSplit_leaf12_bucket9:fb,RecSplit_leaf12_bucket9,fb,3
413,LookupTime<RecSplit>/1000000/0,3,4,LookupTime<RecSplit>/1000000/0,iteration,1,0,1,9021519,77.3646527192383,77.28795627430227,ns,8000000.0,1000000.0,2.218464,277308.0,,RecSplit_leaf12_bucket9:seq,RecSplit_leaf12_bucket9,seq,3
420,LookupTime<RecSplit>/1000000/2,3,11,LookupTime<RecSplit>/1000000/2,iteration,1,0,1,9037298,77.08469752030327,77.04141127150245,ns,8000000.0,1000000.0,2.219664,277458.0,,RecSplit_leaf12_bucket9:uniform,RecSplit_leaf12_bucket9,uniform,3
427,LookupTime<RecSplit>/1000000/3,3,18,LookupTime<RecSplit>/1000000/3,iteration,1,0,1,9079552,76.85423776156874,76.81667586674561,ns,8000000.0,1000000.0,2.219144,277393.0,,RecSplit_leaf12_bucket9:fb,RecSplit_leaf12_bucket9,fb,3
434,LookupTime<RecSplit>/1000000/4,3,25,LookupTime<RecSplit>/1000000/4,iteration,1,0,1,9026739,77.08364829930188,77.03726107515513,ns,8000000.0,1000000.0,2.219368,277421.0,,RecSplit_leaf12_bucket9:osm,RecSplit_leaf12_bucket9,osm,3
63,PresortedBuildTime<RecSplit>/10000000/0,6,3,PresortedBuildTime<RecSplit>/10000000/0,iteration,1,0,1,1,78019901927.56056,77989965955.0,ns,80000000.0,10000000.0,2.2191968,2773996.0,128221.62284017373,RecSplit_leaf12_bucket9:seq,RecSplit_leaf12_bucket9,seq,3
68,PresortedBuildTime<RecSplit>/10000000/2,6,8,PresortedBuildTime<RecSplit>/10000000/2,iteration,1,0,1,1,77726810991.76407,77695891041.99986,ns,80000000.0,10000000.0,2.2192656,2774082.0,128706.93502432873,RecSplit_leaf12_bucket9:uniform,RecSplit_leaf12_bucket9,uniform,3
73,PresortedBuildTime<RecSplit>/10000000/3,6,13,PresortedBuildTime<RecSplit>/10000000/3,iteration,1,0,1,1,78130685780.19739,78091435074.99994,ns,80000000.0,10000000.0,2.2192408,2774051.0,128055.0164098775,RecSplit_leaf12_bucket9:fb,RecSplit_leaf12_bucket9,fb,3
78,UnorderedBuildTime<RecSplit>/10000000/0,7,3,UnorderedBuildTime<RecSplit>/10000000/0,iteration,1,0,1,1,78080957747.99585,78043468718.00044,ns,80000000.0,10000000.0,2.2191968,2773996.0,128133.72040309552,RecSplit_leaf12_bucket9:seq,RecSplit_leaf12_bucket9,seq,3
83,UnorderedBuildTime<RecSplit>/10000000/2,7,8,UnorderedBuildTime<RecSplit>/10000000/2,iteration,1,0,1,1,77581034438.68459,77550301730.00069,ns,80000000.0,10000000.0,2.2192656,2774082.0,128948.56340876692,RecSplit_leaf12_bucket9:uniform,RecSplit_leaf12_bucket9,uniform,3
88,UnorderedBuildTime<RecSplit>/10000000/3,7,13,UnorderedBuildTime<RecSplit>/10000000/3,iteration,1,0,1,1,77705052545.29416,77673977338.00134,ns,80000000.0,10000000.0,2.2192408,2774051.0,128743.2463575878,RecSplit_leaf12_bucket9:fb,RecSplit_leaf12_bucket9,fb,3
414,LookupTime<RecSplit>/10000000/0,3,5,LookupTime<RecSplit>/10000000/0,iteration,1,0,1,6555971,105.431583656989,105.29358061527748,ns,80000000.0,10000000.0,2.2191968,2773996.0,,RecSplit_leaf12_bucket9:seq,RecSplit_leaf12_bucket9,seq,3
421,LookupTime<RecSplit>/10000000/2,3,12,LookupTime<RecSplit>/10000000/2,iteration,1,0,1,6596035,105.48160467043098,105.40198892223397,ns,80000000.0,10000000.0,2.219308,2774135.0,,RecSplit_leaf12_bucket9:uniform,RecSplit_leaf12_bucket9,uniform,3
428,LookupTime<RecSplit>/10000000/3,3,19,LookupTime<RecSplit>/10000000/3,iteration,1,0,1,6609337,106.27728973242341,106.20609132224442,ns,80000000.0,10000000.0,2.2188424,2773553.0,,RecSplit_leaf12_bucket9:fb,RecSplit_leaf12_bucket9,fb,3
435,LookupTime<RecSplit>/10000000/4,3,26,LookupTime<RecSplit>/10000000/4,iteration,1,0,1,6582603,104.81280490596033,104.73983301113631,ns,80000000.0,10000000.0,2.219056,2773820.0,,RecSplit_leaf12_bucket9:osm,RecSplit_leaf12_bucket9,osm,3
64,PresortedBuildTime<RecSplit>/100000000/0,6,4,PresortedBuildTime<RecSplit>/100000000/0,iteration,1,0,1,1,777500544553.6226,777197810337.0001,ns,800000000.0,100000000.0,2.21910496,27738812.0,128667.37228278999,RecSplit_leaf12_bucket9:seq,RecSplit_leaf12_bucket9,seq,3
69,PresortedBuildTime<RecSplit>/100000000/2,6,9,PresortedBuildTime<RecSplit>/100000000/2,iteration,1,0,1,1,778318073498.0851,778000965755.9999,ns,800000000.0,100000000.0,2.21905344,27738168.0,128534.54481618528,RecSplit_leaf12_bucket9:uniform,RecSplit_leaf12_bucket9,uniform,3
74,PresortedBuildTime<RecSplit>/100000000/3,6,14,PresortedBuildTime<RecSplit>/100000000/3,iteration,1,0,1,1,777744753379.3748,777420608402.9993,ns,800000000.0,100000000.0,2.21914424,27739303.0,128630.49798155339,RecSplit_leaf12_bucket9:fb,RecSplit_leaf12_bucket9,fb,3
79,UnorderedBuildTime<RecSplit>/100000000/0,7,4,UnorderedBuildTime<RecSplit>/100000000/0,iteration,1,0,1,1,782116787897.4229,781735962910.0001,ns,800000000.0,100000000.0,2.21910496,27738812.0,127920.42933236886,RecSplit_leaf12_bucket9:seq,RecSplit_leaf12_bucket9,seq,3
84,UnorderedBuildTime<RecSplit>/100000000/2,7,9,UnorderedBuildTime<RecSplit>/100000000/2,iteration,1,0,1,1,777732294265.1808,777350758849.0011,ns,800000000.0,100000000.0,2.21905344,27738168.0,128642.056191039,RecSplit_leaf12_bucket9:uniform,RecSplit_leaf12_bucket9,uniform,3
89,UnorderedBuildTime<RecSplit>/100000000/3,7,14,UnorderedBuildTime<RecSplit>/100000000/3,iteration,1,0,1,1,782069927146.6583,781680522216.0001,ns,800000000.0,100000000.0,2.21914424,27739303.0,127929.50208930396,RecSplit_leaf12_bucket9:fb,RecSplit_leaf12_bucket9,fb,3
415,LookupTime<RecSplit>/100000000/0,3,6,LookupTime<RecSplit>/100000000/0,iteration,1,0,1,3907348,164.68646141192244,164.53569940516752,ns,800000000.0,100000000.0,2.21910496,27738812.0,,RecSplit_leaf12_bucket9:seq,RecSplit_leaf12_bucket9,seq,3
422,LookupTime<RecSplit>/100000000/2,3,13,LookupTime<RecSplit>/100000000/2,iteration,1,0,1,3614629,186.88202790312332,186.72918576135868,ns,800000000.0,100000000.0,2.2191968,27739960.0,,RecSplit_leaf12_bucket9:uniform,RecSplit_leaf12_bucket9,uniform,3
429,LookupTime<RecSplit>/100000000/3,3,20,LookupTime<RecSplit>/100000000/3,iteration,1,0,1,3621266,184.9003276159361,184.7333487792608,ns,800000000.0,100000000.0,2.21909112,27738639.0,,RecSplit_leaf12_bucket9:fb,RecSplit_leaf12_bucket9,fb,3
436,LookupTime<RecSplit>/100000000/4,3,27,LookupTime<RecSplit>/100000000/4,iteration,1,0,1,3621607,185.00244155184726,184.8091358341651,ns,800000000.0,100000000.0,2.2191436,27739295.0,,RecSplit_leaf12_bucket9:osm,RecSplit_leaf12_bucket9,osm,3
90,PresortedBuildTime<CompactTrie>/100/0,9,0,PresortedBuildTime<CompactTrie>/100/0,iteration,1,0,1,29532,23799.09982231434,23787.33211427972,ns,800.0,100.0,1673.36,20917.0,142.35128901078758,CompactTrie:seq,CompactTrie,seq,4
95,PresortedBuildTime<CompactTrie>/100/2,9,5,PresortedBuildTime<CompactTrie>/100/2,iteration,1,0,1,24191,29123.12878791566,29098.553015581245,ns,800.0,100.0,1726.64,21583.0,142.0609730924506,CompactTrie:uniform,CompactTrie,uniform,4
100,PresortedBuildTime<CompactTrie>/100/3,9,10,PresortedBuildTime<CompactTrie>/100/3,iteration,1,0,1,26565,26911.4898940881,26898.861697682318,ns,800.0,100.0,1697.12,21214.0,139.94464274162553,CompactTrie:fb,CompactTrie,fb,4
105,UnorderedBuildTime<CompactTrie>/100/0,10,0,UnorderedBuildTime<CompactTrie>/100/0,iteration,1,0,1,28614,24720.456769104447,24708.09159851437,ns,800.0,100.0,1673.36,20917.0,141.44324926331163,CompactTrie:seq,CompactTrie,seq,4
110,UnorderedBuildTime<CompactTrie>/100/2,10,5,UnorderedBuildTime<CompactTrie>/100/2,iteration,1,0,1,22532,31429.65482685106,31417.97412584932,ns,800.0,100.0,1726.64,21583.0,141.26093605189928,CompactTrie:uniform,CompactTrie,uniform,4
115,UnorderedBuildTime<CompactTrie>/100/3,10,10,UnorderedBuildTime<CompactTrie>/100/3,iteration,1,0,1,25013,28526.638627614684,28500.602406977625,ns,800.0,100.0,1697.12,21214.0,140.2749676638089,CompactTrie:fb,CompactTrie,fb,4
321,PresortedBuildTime<CompactTrie>/100/0,3,0,PresortedBuildTime<CompactTrie>/100/0,iteration,1,0,1,48718,14676.25583423036,14670.295578636225,ns,800.0,100.0,1163.92,14549.0,139.91738661857545,CompactTrie:seq,CompactTrie,seq,4
437,LookupTime<CompactTrie>/100/0,4,0,LookupTime<CompactTrie>/100/0,iteration,1,0,1,10927480,65.1812522857473,65.14848089419343,ns,800.0,100.0,1163.92,14549.0,,CompactTrie:seq,CompactTrie,seq,4
444,LookupTime<CompactTrie>/100/2,4,7,LookupTime<CompactTrie>/100/2,iteration,1,0,1,12933387,54.21903754937405,54.18704674971232,ns,800.0,100.0,1216.32,15204.0,,CompactTrie:uniform,CompactTrie,uniform,4
451,LookupTime<CompactTrie>/100/3,4,14,LookupTime<CompactTrie>/100/3,iteration,1,0,1,11526833,61.27434669509671,61.24094259019648,ns,800.0,100.0,1187.52,14844.0,,CompactTrie:fb,CompactTrie,fb,4
458,LookupTime<CompactTrie>/100/4,4,21,LookupTime<CompactTrie>/100/4,iteration,1,0,1,10389401,67.38816540669383,67.35534185269067,ns,800.0,100.0,1211.52,15144.0,,CompactTrie:osm,CompactTrie,osm,4
438,LookupTime<CompactTrie>/1000/0,4,1,LookupTime<CompactTrie>/1000/0,iteration,1,0,1,6002465,119.85920770307922,119.77961554167383,ns,8000.0,1000.0,1167.592,145949.0,,CompactTrie:seq,CompactTrie,seq,4
445,LookupTime<CompactTrie>/1000/2,4,8,LookupTime<CompactTrie>/1000/2,iteration,1,0,1,6081656,114.8538597291854,114.79306754608976,ns,8000.0,1000.0,1215.552,151944.0,,CompactTrie:uniform,CompactTrie,uniform,4
452,LookupTime<CompactTrie>/1000/3,4,15,LookupTime<CompactTrie>/1000/3,iteration,1,0,1,5926783,117.77193954037644,117.71949825077719,ns,8000.0,1000.0,1190.08,148760.0,,CompactTrie:fb,CompactTrie,fb,4
459,LookupTime<CompactTrie>/1000/4,4,22,LookupTime<CompactTrie>/1000/4,iteration,1,0,1,5517983,126.87666036462772,126.80631564116213,ns,8000.0,1000.0,1212.056,151507.0,,CompactTrie:osm,CompactTrie,osm,4
91,PresortedBuildTime<CompactTrie>/10000/0,9,1,PresortedBuildTime<CompactTrie>/10000/0,iteration,1,0,1,232,3073374.5802065423,3071426.2931002756,ns,80000.0,10000.0,1679.9336,2099917.0,14033.691243931418,CompactTrie:seq,CompactTrie,seq,4
96,PresortedBuildTime<CompactTrie>/10000/2,9,6,PresortedBuildTime<CompactTrie>/10000/2,iteration,1,0,1,200,3510512.560606003,3505562.4100095886,ns,80000.0,10000.0,1726.7944,2158493.0,14263.04659624167,CompactTrie:uniform,CompactTrie,uniform,4
101,PresortedBuildTime<CompactTrie>/10000/3,9,11,PresortedBuildTime<CompactTrie>/10000/3,iteration,1,0,1,213,3312828.8500185865,3310143.403766186,ns,80000.0,10000.0,1696.7152,2120894.0,14183.17911970075,CompactTrie:fb,CompactTrie,fb,4
106,UnorderedBuildTime<CompactTrie>/10000/0,10,1,UnorderedBuildTime<CompactTrie>/10000/0,iteration,1,0,1,139,5042373.356844882,5035763.294950066,ns,80000.0,10000.0,1679.9336,2099917.0,14286.304146843115,CompactTrie:seq,CompactTrie,seq,4
111,UnorderedBuildTime<CompactTrie>/10000/2,10,6,UnorderedBuildTime<CompactTrie>/10000/2,iteration,1,0,1,108,6617921.490774111,6612024.879629004,ns,80000.0,10000.0,1726.7944,2158493.0,14003.666694882113,CompactTrie:uniform,CompactTrie,uniform,4
116,UnorderedBuildTime<CompactTrie>/10000/3,10,11,UnorderedBuildTime<CompactTrie>/10000/3,iteration,1,0,1,131,5473250.210398936,5466375.984731379,ns,80000.0,10000.0,1696.7152,2120894.0,13964.622645024043,CompactTrie:fb,CompactTrie,fb,4
322,PresortedBuildTime<CompactTrie>/10000/0,3,1,PresortedBuildTime<CompactTrie>/10000/0,iteration,1,0,1,318,2205463.5480327425,2204022.959119543,ns,80000.0,10000.0,1167.9592,1459949.0,14267.791880473567,CompactTrie:seq,CompactTrie,seq,4
439,LookupTime<CompactTrie>/10000/0,4,2,LookupTime<CompactTrie>/10000/0,iteration,1,0,1,3941714,177.92844597585693,177.80238850403993,ns,80000.0,10000.0,1167.9592,1459949.0,,CompactTrie:seq,CompactTrie,seq,4
446,LookupTime<CompactTrie>/10000/2,4,9,LookupTime<CompactTrie>/10000/2,iteration,1,0,1,4124424,169.75903415498973,169.64114431452694,ns,80000.0,10000.0,1214.8552,1518569.0,,CompactTrie:uniform,CompactTrie,uniform,4
453,LookupTime<CompactTrie>/10000/3,4,16,LookupTime<CompactTrie>/10000/3,iteration,1,0,1,4073144,174.57114651374272,174.432982727457,ns,80000.0,10000.0,1184.7656,1480957.0,,CompactTrie:fb,CompactTrie,fb,4
460,LookupTime<CompactTrie>/10000/4,4,23,LookupTime<CompactTrie>/10000/4,iteration,1,0,1,3739440,189.86504609186247,189.73620729286102,ns,80000.0,10000.0,1208.3744,1510468.0,,CompactTrie:osm,CompactTrie,osm,4
440,LookupTime<CompactTrie>/100000/0,4,3,LookupTime<CompactTrie>/100000/0,iteration,1,0,1,2059164,341.04095518171385,340.77429043977725,ns,800000.0,100000.0,1167.99584,14599948.0,,CompactTrie:seq,CompactTrie,seq,4
447,LookupTime<CompactTrie>/100000/2,4,10,LookupTime<CompactTrie>/100000/2,iteration,1,0,1,2307422,293.9006048201096,293.62584650783396,ns,800000.0,100000.0,1209.7,15121250.0,,CompactTrie:uniform,CompactTrie,uniform,4
454,LookupTime<CompactTrie>/100000/3,4,17,LookupTime<CompactTrie>/100000/3,iteration,1,0,1,2357642,304.09078348631925,303.84148356807367,ns,800000.0,100000.0,1182.59216,14782402.0,,CompactTrie:fb,CompactTrie,fb,4
461,LookupTime<CompactTrie>/100000/4,4,24,LookupTime<CompactTrie>/100000/4,iteration,1,0,1,2130782,333.12554115889645,332.84626723950566,ns,800000.0,100000.0,1204.84264,15060533.0,,CompactTrie:osm,CompactTrie,osm,4
92,PresortedBuildTime<CompactTrie>/1000000/0,9,2,PresortedBuildTime<CompactTrie>/1000000/0,iteration,1,0,1,2,448043786.9206071,447739858.00020456,ns,8000000.0,1000000.0,1679.999328,209999916.0,1116719.8788895216,CompactTrie:seq,CompactTrie,seq,4
97,PresortedBuildTime<CompactTrie>/1000000/2,9,7,PresortedBuildTime<CompactTrie>/1000000/2,iteration,1,0,1,1,522834232.0770025,522174696.99826324,ns,8000000.0,1000000.0,1719.554304,214944288.0,1915067.8992079273,CompactTrie:uniform,CompactTrie,uniform,4
102,PresortedBuildTime<CompactTrie>/1000000/3,9,12,PresortedBuildTime<CompactTrie>/1000000/3,iteration,1,0,1,1,503105795.01092434,502719798.0016354,ns,8000000.0,1000000.0,1689.727888,211215986.0,1989179.666237746,CompactTrie:fb,CompactTrie,fb,4
107,UnorderedBuildTime<CompactTrie>/1000000/0,10,2,UnorderedBuildTime<CompactTrie>/1000000/0,iteration,1,0,1,1,1489203276.1126757,1487085090.000619,ns,8000000.0,1000000.0,1679.999328,209999916.0,672456.4765823749,CompactTrie:seq,CompactTrie,seq,4
